patient	TCGA-G9-6343-01	TCGA-G9-6364-01	TCGA-KK-A7B3-01	TCGA-KK-A8ID-01	TCGA-EJ-7125-01	TCGA-G9-7510-01	TCGA-EJ-5522-01	TCGA-2A-A8VX-01	TCGA-G9-6365-01	TCGA-HI-7170-01	TCGA-KK-A59V-01	TCGA-G9-6378-01	TCGA-V1-A9OT-01	TCGA-V1-A8MF-01	TCGA-EJ-8469-01	TCGA-G9-6347-01	TCGA-EJ-5518-01	TCGA-G9-6339-01	TCGA-J4-8200-01	TCGA-J9-A8CM-01	TCGA-G9-6370-01	TCGA-YL-A8SP-01	TCGA-EJ-5514-01	TCGA-VP-A875-01	TCGA-EJ-5515-01	TCGA-HI-7168-01	TCGA-YL-A8HJ-01	TCGA-X4-A8KQ-01	TCGA-EJ-5499-01	TCGA-HC-7233-01	TCGA-V1-A9OH-01	TCGA-EJ-5495-01	TCGA-YL-A8SF-01	TCGA-KK-A6E4-01	TCGA-J4-A83N-01	TCGA-HC-7736-01	TCGA-YL-A9WI-01	TCGA-KC-A4BL-01	TCGA-YL-A9WJ-01	TCGA-EJ-7792-01	TCGA-ZG-A9L9-01	TCGA-YL-A8HM-01	TCGA-V1-A9O5-01	TCGA-EJ-7794-01	TCGA-G9-6379-01	TCGA-G9-6351-01	TCGA-V1-A9OX-01	TCGA-KK-A7B4-01	TCGA-EJ-5524-01	TCGA-V1-A9OL-01	TCGA-CH-5751-01	TCGA-V1-A8MU-01	TCGA-2A-A8VO-01	TCGA-EJ-5510-01	TCGA-V1-A8WL-01	TCGA-EJ-7791-01	TCGA-EJ-5512-01	TCGA-YL-A8HL-01	TCGA-VP-A87J-01	TCGA-VP-A87K-01	TCGA-EJ-A46F-01	TCGA-EJ-5521-01	TCGA-G9-6363-01	TCGA-HI-7169-01	TCGA-EJ-A65F-01	TCGA-EJ-8470-01	TCGA-VN-A88P-01	TCGA-EJ-A8FS-01	TCGA-EJ-5506-01	TCGA-YL-A8SK-01	TCGA-J4-A67N-01	TCGA-M7-A722-01	TCGA-KK-A59Z-01	TCGA-YL-A8SC-01	TCGA-KK-A7B2-01	TCGA-KK-A7AU-01	TCGA-KK-A7AZ-01	TCGA-G9-6366-01	TCGA-HC-7079-01	TCGA-2A-AAYO-01	TCGA-YL-A8SI-01	TCGA-EJ-5531-01	TCGA-EJ-5519-01	TCGA-EJ-A7NN-01	TCGA-KK-A59X-01
category	aliveafter36	aliveafter36	diespre24	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	diespre24	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	diespre24	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	diespre24	aliveafter36	aliveafter36	diespre24	aliveafter36	aliveafter36	diespre24	aliveafter36	diespre24	aliveafter36	aliveafter36	aliveafter36	aliveafter36	diespre24	diespre24	diespre24	diespre24	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	diespre24	diespre24	aliveafter36	aliveafter36	aliveafter36	diespre24	aliveafter36	aliveafter36	diespre24	aliveafter36	aliveafter36	diespre24	diespre24	aliveafter36	diespre24	diespre24	diespre24	aliveafter36	aliveafter36	diespre24	aliveafter36	aliveafter36	aliveafter36	aliveafter36	diespre24	aliveafter36
rppa-TFRC|TFRC	-0.885069766	-0.599679027	-1.522960361	-1.265115803	-0.70383149	-0.436521325	-0.772026908	-0.943922801	-0.933581825	-0.256645391	0.277428637	-1.074735749	-1.35882926	-0.576810485	0.89561395	-0.844884391	-0.506459	-1.428090118	-0.46398126	-0.944744097	-0.714286676	-0.407381078	0.217385705	-1.568904053	-0.877404757	-0.954953441	-1.083283391	-1.063745184	-0.896742931	-0.893044072	-0.610027678	-0.235727609	-1.657490079	-1.289131519	-0.346366506	-0.873174258	-0.447113018	-0.617647314	-1.042158291	-0.658794264	-0.656831053	-1.173097383	0.263336542	-1.011364221	-0.513040649	-1.016517702	-0.45678948	-1.299118307	-0.83979942	0.139228743	0.74137007	-0.669427324	-0.811933899	-0.886480825	-1.076712471	-0.833786109	-0.679346826	-0.452635451	-1.110022363	-0.88410347	-0.909993119	-0.011283651	-0.669022601	-0.579481617	-0.760571133	2.098746319	-1.167044105	-1.434247416	-0.828121268	-0.513040649	-1.956429001	-1.080950599	0.127680512	0.022415267	-1.476785064	-0.998117815	-1.45436828	-0.599489122	0.280740032	-0.815986638	-0.595471727	-0.316537837	-0.163854717	-1.425459769	-0.404742272
rppa-TSC1|TSC1	2.144203515	2.028403374	2.195255311	1.563187108	1.625294259	1.879528069	2.030983062	2.182226354	2.021162273	2.057235498	0.981069325	2.355562603	1.983858047	1.886367678	2.039855897	1.995903192	1.900412926	1.618010743	2.225556192	1.732108266	2.209162805	1.987570339	1.995952222	1.646662303	1.818216756	2.072748435	2.200023048	2.033772329	1.982239737	1.925426127	1.678389486	1.98256474	1.76613483	1.905710588	1.319151513	1.874986965	1.72027243	2.037786127	1.919573786	1.987542042	2.536441024	1.600346423	1.611701023	1.93018435	1.71106873	1.721747555	1.731712213	1.799851749	2.20005845	2.108587159	1.663310971	2.124615289	2.33734575	1.789663555	2.040487112	2.053990857	1.460181467	1.62753884	1.876032888	1.891525039	2.155027472	2.05524973	2.116907796	2.362820659	1.984516861	1.758462608	2.393272283	1.955227285	1.821438041	2.147867389	1.89053523	1.937793621	2.031753821	0.64705644	1.834417705	1.92978688	2.058589787	1.765954055	0.139284458	2.100903261	1.94548244	1.92722844	2.31575716	1.657325401	1.90593026
rppa-TSC2|Tuberin_pT1462	-0.815688265	-0.9632088	-0.46456229	-0.466873611	-0.664555699	-0.761259451	-0.677368346	-0.29438695	-0.759903246	-0.826979091	-0.834400253	-0.508487295	-0.555930286	-0.356680253	-0.948487424	-0.488487159	-0.598809773	-0.493311606	-0.579571316	-0.705966676	-0.741406716	-0.501358888	-0.671563918	-0.539817729	-0.424786676	-0.786047683	-0.524965891	-0.644449966	-0.698093162	-0.534940698	-0.311386149	-0.533361798	-0.789656963	-0.342075299	0.059877418	-0.470299656	-0.280182408	-0.9388499	-0.449101393	-0.72594264	-0.70784274	-0.611221577	-0.225909097	-0.471420258	-0.37067927	-0.708838942	-0.626308987	-0.128209556	-0.392580061	-0.579723094	-0.375635652	-0.703241382	-0.407108082	-0.640496761	-0.662882647	-0.464634571	-0.62587977	-0.088973803	-0.440265796	-0.621868553	-0.507978708	-0.506337522	-0.950360815	-0.828155852	-0.402331126	-0.801857157	-0.508148033	-0.373598724	-0.442691053	-0.647283368	0.100925082	-0.399953653	-0.865653421	0.724108626	-0.540123955	-0.629959231	-0.736371126	-0.651499067	-0.782861662	-0.435736176	-0.416586427	-0.419877377	-0.85237477	-0.178877257	-0.847024415
rppa-VHL|VHL	0.231118486	2.134233192	0.235019207	0.421514409	-0.82671022	0.3276291	1.648467894	-1.356342493	-0.394585131	-0.417213892	0.28060828	-0.870881626	-0.656538914	-0.319245977	1.359361236	-0.004116287	0.065704202	-0.948449066	1.120426896	1.151633243	-0.645037293	-0.262426841	1.843220067	-0.004667791	0.790558427	0.273271987	0.37491847	1.458198871	1.131412649	0.406873958	0.206681407	0.775661969	-1.638721715	-0.695196694	-2.813442939	0.680787326	1.160946741	1.849851496	-0.701435963	0.274365446	0.362865176	-0.526615076	0.566612527	0.734514114	-0.597049103	1.013489751	0.156084367	-0.255152551	0.394318931	0.283778706	0.85591506	-0.371787789	-0.815386209	1.07081014	-1.924007111	-0.076213884	0.494277204	0.463920508	-1.181567025	0.487096605	0.002475817	0.978341062	2.300330977	0.758632424	0.692750067	-1.633643522	-1.028490869	0.871762594	0.624831017	1.778824218	-2.219971011	-1.093212031	0.544634257	0.212482496	-0.540928251	-0.947974667	2.322603289	-0.832614134	-2.201791205	-1.067998384	-1.097172638	0.207318954	1.281365317	-0.577518082	0.652590033
rppa-XBP1|XBP1	-1.042066842	-1.165347579	-0.084127503	-0.487209123	-1.248464757	-0.949880723	-0.964212532	0.617471343	-1.09703877	-0.998824612	-1.460775874	-1.143091936	-0.71989728	-0.182692305	-0.878935378	-0.102908574	-1.044238234	-0.599956468	-1.229347737	-1.154121286	-0.986349186	-0.310937948	-1.178997325	-1.160761652	-1.221610191	-1.012906583	-0.60730261	-0.855149907	-1.284948582	-0.909183146	-0.846536556	-1.126722364	-1.037391476	0.027183931	0.723945561	-1.104925517	0.447958581	-1.471004205	-0.356063036	-0.981004154	-1.147185978	-0.432643412	0.046026064	-1.213349619	-0.045663768	-1.284426826	-0.432486934	0.595062607	-1.29342572	-0.430216324	-1.112411328	-0.715389099	-0.179992918	-1.214520331	-0.568292476	-1.144565251	-1.212562739	-0.999982483	-0.897500927	-0.887474617	-1.22656912	-1.150322307	-0.955606426	-1.269983426	-0.890194505	-1.385913829	-0.192465175	-0.329620679	-1.39448618	-0.459742148	0.367731929	-0.688358716	-0.938284343	1.422030831	-0.586096914	-0.685219393	-0.884631841	-1.127196188	-0.990298293	-0.096693608	-0.409231058	-1.300014215	-1.194415669	-0.43943078	-1.260588606
rppa-TUBA1B|Acetyl-a-Tubulin-Lys40	1.859403075	2.883223318	2.281048458	1.357086531	1.994671379	2.178364123	2.087201678	2.399365456	2.668904445	1.902168358	0.735640474	1.83879012	2.433787048	2.141749083	1.591329046	2.104450028	1.901407342	1.753374088	2.41967906	2.330577217	1.424595688	3.253962084	2.491395209	2.32367126	1.958223984	1.913886314	2.123576368	3.198782979	1.885102001	1.91521392	2.943028145	1.545221807	1.942335729	1.545170722	2.70766798	1.352014661	1.879254609	2.308175567	1.334087761	1.312364227	1.615050993	2.634222918	3.946060123	1.430206047	2.196113834	2.471158465	2.300627666	1.776924832	1.403542518	2.875989447	2.555797349	2.857872153	1.335440164	1.358663028	2.430412254	1.497612556	1.801774231	1.069993818	2.732965915	3.212833004	1.840346061	2.087778243	2.143931453	1.81583949	3.240543893	0.886853913	1.812815529	2.292808923	1.927206385	1.326059432	2.510126498	2.773742756	3.396486566	2.952286437	2.876086816	2.485471712	2.868528013	2.288805996	0.762282191	1.26400451	1.86782942	1.156935247	2.128922374	1.799040928	1.458505259
rppa-SQSTM1|p62-LCK-ligand	-0.346191287	-0.567152191	0.292624212	-0.279684147	-0.48595054	0.082239154	-0.100462897	-0.139776072	-0.338947338	-0.411443224	-0.519685415	-0.258099173	-0.183071252	0.673266172	-0.676050677	0.041021752	-0.224181135	-0.271562116	-0.144060033	0.065981818	-0.625088722	0.52858313	0.158295899	-0.276930086	-0.613574141	-0.421263857	0.063037638	0.27304424	-0.303115745	-0.248312079	0.681158918	-0.21518148	-0.301697432	-0.218389897	-0.987948613	-0.406922514	0.526686591	0.72764302	0.206188839	-0.10521579	-0.104158341	0.72061711	0.932899755	-0.748301329	0.162476141	-0.437870248	0.106178891	0.337579815	-0.466877246	0.595103251	0.169523311	-0.268729612	-0.277948615	-0.232814278	-0.438929371	-0.549240929	-0.588955752	0.527057497	0.370279763	0.088004208	-0.428481305	0.937305445	0.118889339	-0.656425872	-0.408145574	-0.29701489	-0.019530454	-0.495744859	-0.446284441	-0.213450648	-0.552396983	-0.303089009	0.842967666	0.491829394	0.155725786	-0.188684479	-0.047054646	0.071955522	-0.501342488	-0.069466772	-0.298977058	-0.138166358	0.079690465	-0.564204624	-0.46339477
rppa-YWHAB|14-3-3_beta	-0.365022158	0.004621116	-0.374451768	-0.707245237	-0.268706642	-0.450548129	-0.346301417	-0.490342853	-0.529600321	-0.398657714	-0.514242404	-0.427083367	-0.505625042	-0.425957173	-0.396065514	-0.451327876	-0.503936569	-0.545516238	-0.411756093	-0.583095439	-0.48151199	-0.644207512	-0.47557725	-0.648868423	-0.540348433	-0.300442785	-0.544940614	-0.493371582	-0.363753339	-0.430892205	-0.622226441	-0.271178737	-0.706328763	-0.660452567	-0.107661089	-0.562326631	-0.512415803	-0.493628525	-0.47058645	-0.472980131	-0.501809555	-0.634852267	-0.745935958	-0.389482936	-0.393789988	-0.489674405	-0.486901759	-0.563169355	-0.515841067	-0.492577909	-0.552761704	-0.433496242	-0.464891697	-0.217442607	-0.519011381	-0.47444847	-0.466067834	-0.759943477	-0.598621121	-0.722404201	-0.46681563	-0.387416623	-0.306735987	-0.406647883	-0.686989098	-0.384707741	-0.489184758	-0.474406176	-0.611278291	-0.490701231	-0.550146026	-0.627564729	-0.144099888	-0.009787836	-0.414972978	-0.485571257	-0.616023937	-0.556715228	-0.042618528	-0.388002399	-0.46500096	-0.560172255	-0.547559173	-0.604688141	-0.391052151
rppa-YWHAZ|14-3-3_zeta	1.042427202	1.404914084	1.041715002	0.618107292	1.464018136	1.240934065	1.162680034	0.920402195	1.077788808	1.131749968	1.29588715	1.095835847	0.970159892	0.933480384	1.378789634	1.039975195	0.93128659	0.912763678	1.261219747	0.925546215	1.183089798	0.663636554	1.177602524	0.781694304	0.956238352	0.952188773	1.029268609	0.976478877	1.177433045	0.880921079	0.922883259	1.31465419	0.922918396	0.78966383	0.748762102	1.114125993	0.7641247	1.507107438	1.157409273	0.954378114	1.086023101	0.686254824	0.723544528	0.880020684	1.170458274	1.050420288	0.792838614	0.757843153	1.116360889	1.017365431	1.519710575	0.952002987	1.0644688	1.223643253	0.988051672	0.958326817	0.980132297	0.817799623	0.916392241	0.937359356	1.112725907	1.201173339	1.104716126	1.286798307	0.977583349	1.411102013	1.187552242	0.839463833	1.00298923	1.052129567	0.640568115	0.863382351	1.655430016	0.468247604	0.815460808	0.941855423	1.130149547	1.472695386	1.351701729	1.304788906	0.911122405	0.883851985	0.985632321	0.886185687	1.126816965
rppa-ACVRL1|ACVRL1	0.203542848	0.967863762	0.008940842	-0.394425166	-0.015156861	-0.000296402	0.034854237	-0.268638629	-0.162133234	0.251562505	-0.613510811	-0.047369108	0.09806972	-0.118300173	-0.254768615	0.171357467	-0.314033218	0.234824942	0.35283126	-0.069547682	0.241968819	-0.419507752	-0.482207967	-0.12704511	0.051104677	-0.108313428	0.049210722	-0.3173164	0.198485158	0.00931492	-0.279176891	-0.010090615	-0.488854277	-0.131680887	0.048404312	-0.297906339	-0.3219179	-0.243638195	-0.037682835	0.008698879	0.407203152	-0.449367102	-0.663992985	0.400862621	-0.116881476	0.073018239	-0.011281658	-0.380000781	-0.184772891	-0.315224001	-0.59660395	0.173111917	0.180311186	0.223953862	-0.003175251	-0.055541222	-0.011529661	-0.397785867	-0.340575564	-0.416227845	-0.048964584	-0.0904731	-0.019351325	0.472284657	-0.002912426	0.071497118	0.194266114	0.108129871	-0.262878377	0.610042573	-0.363497623	-0.318777428	-0.29703383	-0.238924928	-0.053000863	-0.179765709	-0.39005147	-0.059830352	0.134713454	0.279924887	-0.023257698	-0.232737905	-0.488187426	0.265463828	-0.283511099
rppa-DIRAS3|DIRAS3	-2.59737094	-2.77507825	-2.42724029	-2.891139644	-2.920392219	-2.64568169	-2.717929835	-2.650828163	-2.806603776	-2.701720008	-3.227098241	-2.837022425	-2.585805474	-2.63442337	-3.032404537	-2.533109585	-2.923613442	-2.915112158	-2.420891057	-2.737963145	-2.742028055	-2.728237985	-2.88931921	-2.858013821	-2.75975818	-2.821644025	-2.550244203	-2.623351398	-2.712144838	-2.655229962	-2.967335897	-2.980196051	-2.838041447	-2.768793584	-2.141802504	-3.016137559	-2.689330462	-2.761422323	-2.598402069	-2.629833307	-2.735764281	-3.001297948	-3.043066295	-2.827509074	-2.601431465	-2.606381978	-2.742543321	-2.711855046	-2.848556711	-2.762173914	-3.076870993	-2.616080391	-2.40577884	-2.840642648	-2.57078116	-2.787498906	-2.876740806	-3.230912894	-2.887179688	-2.829704519	-2.719531515	-2.829232033	-2.870892662	-2.590644895	-2.955786476	-2.927647221	-2.545197886	-2.61777295	-2.88335587	-2.345526107	-2.865208714	-2.837452129	-2.64427962	-3.210691402	-2.777967894	-2.64291235	-2.746217327	-2.664187828	-2.07365325	-2.578510951	-2.424146011	-2.778512325	-3.018794531	-2.828575623	-3.026542859
rppa-ANXA1|Annexin-1	-0.303358197	-0.208231368	0.029039267	-0.514332502	0.278845069	-0.542475919	0.08617743	-0.386058166	0.673852769	-0.075398521	0.33431296	-0.679293005	0.208201456	0.21216999	-0.56565682	0.492545356	0.115831774	0.649714576	0.221971325	0.453062608	0.011598579	-1.108864773	1.27907356	0.009747094	0.568479974	-0.329249346	0.7514902	0.08730648	0.543748744	-0.564943899	0.122369011	-0.468892442	0.968658017	-0.428971497	0.095512433	-0.067865196	0.158680919	-0.213494926	0.799400829	-0.318853571	0.149852717	-0.066227274	-0.168705802	-0.393159228	0.694129666	0.375055655	0.550315553	-0.295625881	0.107186435	-0.499400469	-0.741490234	0.286686211	-0.150011564	-0.010869382	-0.126844178	0.009039416	1.010378998	0.111276912	0.151070162	-0.08705075	0.036627922	-0.242750341	-0.303275414	-0.439604331	0.549051648	0.654061358	0.590767309	0.362671431	-0.376309463	-0.684290449	0.738118291	0.326991231	-0.7776943	1.286063048	0.784815684	0.35271409	0.225667821	0.131458337	0.689118824	-0.270212149	0.601694683	-0.456071138	-0.807017011	0.234852246	0.257137397
rppa-PREX1|PREX1	-1.22608751	-1.26591382	-1.123106667	-0.642055397	-1.410165684	-1.052110707	-0.839039042	-1.444053851	-0.889574368	-0.860504534	-0.047350971	-0.845099608	-0.866169897	-0.837094428	-0.44479605	-0.873913008	-0.978070725	-1.488733316	-1.276050339	-1.090794557	-0.719258813	-1.492612115	-0.827569347	-0.845537251	-1.269430116	-1.40741376	-0.744715011	-0.972875576	-0.989164581	-0.815684574	-0.9816752	-0.822560874	-0.64377795	-0.651420792	-1.162520805	-1.193731761	-0.701736568	-0.848148779	-0.724419763	-0.678214214	-0.922954169	-0.744442798	-0.42797764	-1.011055958	-0.774049442	-1.099244581	-0.922804172	-0.627218708	-0.495837485	-0.808055196	-0.550641306	-1.324785848	-0.907317012	-1.113229362	-1.471244126	-1.169082137	-1.104946948	-0.930165369	-1.020607885	-0.786343189	-0.674907989	-0.937773366	-0.719235796	-1.371792588	-0.566022334	0.934148575	-1.065503204	-0.978034828	-0.957237036	-1.480023623	-0.829790363	-1.171053456	-1.160299769	-0.866777622	-0.920033973	-0.99131597	-1.363759627	-1.223501021	-0.911161605	-1.283919352	-0.494497312	-0.986739128	-0.958261839	-1.305351324	-0.92369957
rppa-ERCC1|ERCC1	-0.125109176	-0.028595055	-0.826855267	-0.710199365	-0.047320333	0.172251186	-0.149124972	-0.517136826	-0.207923045	-0.041174857	-0.565289384	-0.419720615	-0.890092408	-0.454184492	-0.065091504	-0.625986903	-0.284529241	-1.020226872	-0.243644067	-0.605576229	-0.343284176	-0.289357127	-0.414812205	-0.702335229	-0.135515415	-0.032789482	-0.74110239	-0.592730295	-0.171910987	-0.134774445	-0.652165885	-0.131523448	-0.516793034	-0.469088655	-0.868733333	-0.375054469	-0.307060162	-0.457157173	-0.915879481	-0.060771382	-0.941563516	-0.204843452	-0.647388113	0.154388687	-0.738303085	-0.274271993	-0.532631586	-0.281572026	-0.300099625	-0.462123474	-0.347242729	-0.825053854	-0.851670793	-0.100499513	-0.678989135	-0.092692784	-0.081106338	-0.646728387	-0.395490543	-0.482946019	-0.252165512	-0.213238903	-0.099810079	-0.112846514	-0.685114015	-0.469393635	-0.719420374	-0.917649037	-0.398984468	-1.010451566	-0.801089341	-0.521465087	0.144674067	-0.820696652	-0.547498539	-0.776409162	-0.654026011	-0.141788443	0.165886962	-0.927629692	-0.757368559	-0.163781471	-0.329089413	-0.846240555	-0.315719769
rppa-MSH2|MSH2	-0.98779745	-1.394682119	-0.689872017	0.072008051	-1.389061331	-1.049785501	-0.820264218	-0.044759018	-0.843604125	-1.197214996	-1.296393077	-0.641717966	-0.79355613	0.444772613	-0.563413655	-0.286733121	-0.805041745	-1.162136362	-1.06063303	-0.006690017	-1.209799785	-0.490476809	-0.892185331	-0.821006026	-1.067857819	-1.452487331	-0.552424398	-0.224354952	-1.140701289	-0.91622905	-0.909809194	-0.900924915	-0.507471999	-0.482024857	-1.972870212	-0.944521742	0.614778513	-0.855592468	0.009379886	-1.062470524	-1.090283841	-0.193365589	-0.894599866	-1.381624956	-0.53569373	-1.016644696	-0.564465334	-0.242649823	-0.997102381	-0.439707514	-0.214560033	-0.943920546	-0.472576791	-1.13375863	-0.754095254	-1.075325593	-1.163873969	-1.083349574	-0.400834515	-0.607783409	-1.208852311	-0.978327938	-0.914752706	-1.292114392	-0.316098479	-1.020823328	-0.287791136	-1.018468692	-0.776181044	-0.90012077	-0.915288887	-0.225079042	-0.815038048	-0.317064582	-0.992765134	-0.710866076	-0.618987673	-0.83526378	-2.233742482	-0.884923641	-0.39814818	-0.92048139	-0.919472097	-1.166036855	-1.472625312
rppa-MSH6|MSH6	-0.79380994	-0.431248038	-0.507207254	0.037327136	-0.375455093	-0.713085548	-0.584569455	0.246837856	-0.214141624	-0.300914239	-0.714555336	-0.5827187	-0.552251447	-0.436330044	0.132557828	-0.676220551	-0.137224698	-0.503034114	-0.524566018	0.00178883	-0.538050236	0.248050923	-0.047289092	-0.314038451	-0.666373225	-0.609281032	-0.413763742	-0.162740723	-0.819593894	-0.609917787	-0.314158187	-0.641950475	0.165239263	-0.377112094	-0.181944091	-0.507171862	-0.089346684	-0.397700717	-0.853835009	-0.665277579	-0.475814632	-0.036662989	-0.079070996	-0.835914182	-0.65742367	-0.590649144	-0.376390028	0.355843066	-0.40305708	-0.229178209	1.037339048	-0.323825859	-0.777165594	-0.552218948	-0.486707692	-0.913813255	-0.705181198	-0.402129597	-0.420665776	-0.158296918	-0.665651806	-0.486250451	-0.025574996	-0.097028417	-0.287570364	-0.484323394	-0.430718954	-0.563990444	-0.40257814	-0.616505685	-0.814974134	0.254672133	-0.029234099	0.265258447	-0.23440423	-0.19236011	-0.134828555	-0.492490982	-0.838096998	-0.615733939	-0.580052105	-0.544807109	-0.044727167	-0.519054461	-0.725783193
rppa-DIABLO|Smac	0.190526537	0.102507476	0.37359532	0.362650002	0.567023773	1.090395611	0.42828357	0.825222646	1.08973479	0.520027412	0.705008214	0.422625823	0.344590995	0.135842111	1.251817047	0.358602385	0.161399324	0.000390367	0.090670724	0.318255927	0.085113433	0.346582646	0.25891575	-0.149936672	0.084773385	0.116368597	0.449083253	0.667677845	0.308846999	0.050065304	0.524684635	0.791362332	1.149728644	0.302873703	-1.140851648	-0.243273486	0.071369593	0.578684782	0.020657743	0.103679805	-0.065705114	-0.135127772	-0.803039557	-0.173412345	0.202944881	0.092900071	0.250404509	0.107547966	0.645327554	0.176242551	0.87821779	-0.138744176	0.097912468	0.749060795	0.067044008	0.187325517	0.37248597	-0.645436039	0.275885168	0.644143895	0.157058493	0.144078456	0.809438999	0.37305357	0.369962761	0.26546584	0.598542471	-0.368413439	0.509557524	0.061989476	-0.191120249	0.648235467	1.382327555	-0.422588421	-0.165868861	0.521888032	1.2919746	0.735980437	0.145255787	0.671718675	-0.054564777	0.635469011	0.893961722	-0.104305347	0.459756879
rppa-ADAR|ADAR1	-1.257114127	-1.587721746	-1.669122306	-1.420373689	-1.502198524	-1.140899121	-1.281128704	-1.604492446	-1.077382057	-1.47695208	-1.758627705	-1.134149485	-1.613754668	-1.54733936	-1.908524755	-1.689590477	-1.036444681	-1.785199851	-1.296511693	-1.701457856	-1.836665241	-1.573852037	-1.637673504	-1.873707186	-1.545255798	-1.620386341	-1.681943493	-1.372844979	-1.458449041	-1.408528697	-1.839208237	-1.521528489	-1.897753	-1.708389467	-1.80198285	-1.75404657	-1.402822338	-1.510413516	-1.531728218	-1.523773048	-1.647855518	-1.613619278	-1.546405652	-1.745634926	-1.748900319	-1.313962992	-1.678134594	-1.367314029	-1.696936189	-1.354170209	-1.607096872	-1.704948713	-1.672855437	-1.804164245	-1.752526801	-1.573481543	-1.505132327	-1.939038998	-1.913394957	-1.572711754	-1.723967766	-1.457647359	-1.364648807	-1.583300428	-1.712022236	-1.665853816	-1.642291025	-1.911313391	-1.331707028	-1.58834976	-1.732949082	-1.590131307	-1.054285156	-2.165495523	-1.571829366	-1.402509748	-1.728892805	-0.970245667	-1.703545831	-1.688656669	-1.745584624	-1.54522811	-1.547149225	-1.956281247	-1.600483001
rppa-CTNNA1|alpha-Catenin	1.995675509	1.170802501	3.077509748	2.996941312	1.876259422	1.707768757	2.02373986	3.011328247	0.92964666	1.323379262	0.986597602	2.062077469	2.867029363	4.750886085	1.751009845	3.973678832	1.379041472	2.613899565	1.969821012	2.302484915	0.987584805	1.606917229	1.656026479	2.606160986	1.853216791	1.23863504	2.662724884	3.734143799	2.191552271	1.602989299	2.412636916	1.723580776	2.060473667	2.54242951	1.027862873	1.644947657	5.066459192	1.919728684	3.583622336	1.593107912	1.203990242	3.15649739	1.454565414	1.196190197	2.233383938	1.88622859	3.393693242	2.647639391	1.570599741	3.221631833	1.216676727	1.734122562	3.278211921	1.759919241	2.452529706	1.858306131	2.002704914	1.543676126	3.294161544	2.159402328	1.689386443	2.084559668	2.295895579	1.437966758	2.782749564	1.158789537	2.802652143	1.640641832	1.938720622	1.396289702	1.897324973	3.001126158	2.016250825	-2.163005609	2.382719854	2.371918445	3.257468907	1.72292713	-0.696337619	2.734574728	3.103750489	1.814980776	1.943879137	1.990726519	1.287065865
rppa-NKX2-1|TTF1	-0.68173913	1.536889295	-0.422640946	-0.806758662	0.090233003	-0.356627871	-0.708358103	-0.451433877	-0.42094132	-0.298641212	-0.722723119	-0.866766544	-0.534654838	-0.210130121	-0.389782372	-0.577465488	-0.628121088	0.349004193	-0.66757328	-0.70752952	-0.950144373	-0.051410458	-0.75652894	-1.099119219	-0.816407456	-0.607209755	-0.799586053	-0.417543034	-0.787971534	-0.681856292	-0.393003405	-0.257153886	-1.063816676	-0.797223021	-0.436694	-1.090500719	-0.628157679	-0.942089401	-0.318059746	-0.645601165	-0.413884444	-0.551248982	-1.006354515	-0.62209101	-0.562234133	-0.880088369	-0.245430623	-0.430630471	-0.744288303	-0.877981247	-0.788731248	-0.514555292	-0.595736058	-0.032336026	-0.648123284	-0.634416399	-0.61563772	-0.679153199	-0.713065244	-0.83943601	-0.915593312	-0.405657207	-0.315028022	-0.445869156	-0.924097004	-1.044982201	-0.579514442	-1.125581551	-0.93428243	-0.456228297	-0.98610563	-0.725353331	0.243100779	0.087013191	-0.38845003	-0.422240355	-0.884151962	-0.569461812	-0.50027184	0.101570994	-0.973426263	-0.792067949	-0.755251078	-0.185972795	-0.552579185
mbio-Prasinovirus	0.1363638161	-0.274654908	-0.075506175	0.0344705499	0.3524924447	2.6343414763	-0.048724398	-0.258664313	0.205289094	0.4897324132	-0.335413516	0.1202539822	-0.362809264	0.3114825476	1.1139295538	-0.676003476	-0.279267166	0.529382671	0.1533502486	0.265417956	0.2028758782	0.3099576447	0.2471800399	-0.08276176	0.2484046788	0.1760701191	0.2240878459	-0.078572832	0.0642309035	0.4510594837	0.6305425799	2.596274864	0.2664208082	0.1788925984	0.3454876855	-0.094987118	0.5515914029	0.3184001984	0.3956938586	0.1339421748	0.1540468741	0.3301041148	0.0370210012	0.3034195954	-0.515703171	-0.075666268	0.0261411723	0.3259751839	0.2463455327	3.394159906	0.3956137385	-0.041251797	0.0793587123	0.3435268976	0.1231895951	-0.258214369	0.7245400419	0.2615250645	0.1727446998	-0.084135519	-0.130896359	0.1134761754	1.1409741742	-0.185162392	0.3388075872	-0.46087483	0.6424034115	2.4452417023	0.0552506663	0.1694007906	0.1916409635	0.0800783514	0.0986222132	0.0471412737	0.4370183474	0.5994930783	0.1744731305	0.1637837617	0.0743026599	-0.085265487	0.7506483419	0.9086720386	0.1015353422	0.1149023716	0.2657975372
